type,gender,vage,age,branch,ee,num,cost,sev
新车,F,0,31,上海,1,4,3740,935
新车,F,0,31,上海,1,1,840,840
新车,F,0,31,天津,1,0,0,0
新车,F,0,31,天津,1,2,1105,552.5
新车,F,0,31,天津,1,1,212.5,212.5
新车,F,0,31,重庆,1,2,654.5,327.25
新车,F,0,31,重庆,1,0,0,0
新车,F,0,31,重庆,1,4,3252.95,813.2375
新车,F,0,31,重庆,1,1,850,850
新车,F,0,31,重庆,1,0,0,0
新车,F,0,31,重庆,1,1,595,595
新车,F,0,31,重庆,1,2,2500.7,1250.35
新车,F,0,31,重庆,1,0,0,0
新车,F,0,31,重庆,1,0,0,0
新车,F,0,32,北京,1,1,637.5,637.5
新车,F,0,32,北京,1,0,0,0
新车,F,0,32,北京,1,0,0,0
新车,F,0,32,北京,1,1,323,323
新车,F,0,32,北京,1,1,765,765
新车,F,0,32,北京,1,0,0,0
新车,F,0,32,北京,1,0,0,0
新车,F,0,32,北京,1,1,2000,2000
新车,F,0,32,北京,1,0,0,0
新车,F,0,32,北京,1,1,871.25,871.25
新车,F,0,32,北京,1,2,1394,697
新车,F,0,32,北京,1,0,0,0
新车,F,0,32,北京,1,1,1530,1530
新车,F,0,32,北京,1,0,0,0
新车,F,0,32,北京,1,0,0,0
新车,F,0,32,北京,1,1,850,850
新车,F,0,32,北京,1,0,0,0
新车,F,0,32,北京,1,0,0,0
新车,F,0,32,北京,1,0,0,0
新车,F,0,32,北京,1,0,0,0
新车,F,0,32,北京,1,0,0,0
新车,F,0,32,北京,1,1,340,340
新车,F,0,32,北京,1,0,0,0
新车,F,0,32,北京,1,0,0,0
新车,F,0,32,北京,1,0,0,0
新车,F,0,32,北京,1,0,0,0
新车,F,0,32,北京,1,4,4022.2,1005.55
新车,F,0,32,北京,1,2,2125,1062.5
新车,F,0,32,北京,1,0,0,0
新车,F,0,32,北京,1,0,0,0
新车,F,0,32,北京,1,0,0,0
新车,F,0,32,上海,1,0,0,0
新车,F,0,32,上海,1,0,0,0
新车,F,0,32,上海,1,2,2193,1096.5
新车,F,0,32,上海,1,1,1020,1020
新车,F,0,32,上海,1,2,4520,2260
新车,F,0,32,上海,1,0,0,0
新车,F,0,32,上海,1,0,0,0
新车,F,0,32,上海,1,1,212.5,212.5
新车,F,0,32,上海,1,2,1785,892.5
新车,F,0,32,上海,1,0,0,0
新车,F,0,32,上海,1,0,0,0
新车,F,0,32,上海,1,0,0,0
新车,F,0,32,上海,1,1,170,170
新车,F,0,32,上海,1,0,0,0
新车,F,0,32,上海,1,0,0,0
新车,F,0,32,上海,1,1,212.5,212.5
新车,F,0,32,上海,1,1,595,595
新车,F,0,32,上海,1,0,0,0
新车,F,0,32,天津,1,0,0,0
新车,F,0,32,天津,1,0,0,0
新车,F,0,32,天津,1,1,2485,2485
新车,F,0,32,天津,1,0,0,0
新车,F,0,32,天津,1,1,5723.05,5723.05
新车,F,0,32,重庆,1,0,0,0
新车,F,0,32,重庆,1,1,425,425
新车,F,0,32,重庆,1,2,7807.25,3903.625
新车,F,0,32,重庆,1,0,0,0
新车,F,0,32,重庆,1,0,0,0
新车,F,0,32,重庆,1,2,467.5,233.75
新车,F,0,33,北京,1,1,3795.25,3795.25
新车,F,0,33,北京,1,0,0,0
新车,F,0,33,北京,1,0,0,0
新车,F,0,33,北京,1,0,0,0
新车,F,0,33,北京,1,2,3167.1,1583.55
新车,F,0,33,北京,1,1,722.5,722.5
新车,F,0,33,北京,1,0,0,0
新车,F,0,33,北京,1,1,1071,1071
新车,F,0,33,北京,1,0,0,0
新车,F,0,33,北京,1,1,1160.25,1160.25
新车,F,0,33,北京,1,0,0,0
新车,F,0,33,北京,1,0,0,0
新车,F,0,33,北京,1,1,652.8,652.8
新车,F,0,33,北京,1,1,787.95,787.95
新车,F,0,33,北京,1,0,0,0
新车,F,0,33,北京,1,0,0,0
新车,F,0,33,北京,1,2,850,425
新车,F,0,33,北京,1,1,793.9,793.9
新车,F,0,33,北京,1,1,1402.5,1402.5
新车,F,0,33,北京,1,0,0,0
新车,F,0,33,北京,1,1,552.5,552.5
新车,F,0,33,北京,1,0,0,0
新车,F,0,33,北京,1,1,537.2,537.2
新车,F,0,33,北京,1,0,0,0
新车,F,0,33,北京,1,1,697,697
新车,F,0,33,北京,1,1,920,920
新车,F,0,33,北京,1,0,0,0
新车,F,0,33,北京,1,1,408,408
新车,F,0,33,北京,1,1,348.5,348.5
新车,F,0,33,北京,1,1,2445.45,2445.45
新车,F,0,33,北京,1,1,1959.25,1959.25
新车,F,0,33,上海,1,0,0,0
新车,F,0,33,上海,1,0,0,0
新车,F,0,33,上海,1,1,1572.5,1572.5
新车,F,0,33,上海,1,0,0,0
新车,F,0,33,上海,1,0,0,0
新车,F,0,33,上海,1,1,425,425
新车,F,0,33,上海,1,1,4845,4845
新车,F,0,33,上海,1,0,0,0
新车,F,0,33,上海,1,0,0,0
新车,F,0,33,上海,1,0,0,0
新车,F,0,33,上海,1,3,3702.6,1234.2
新车,F,0,33,上海,1,0,0,0
新车,F,0,33,上海,1,0,0,0
新车,F,0,33,天津,1,1,2210,2210
新车,F,0,33,天津,1,0,0,0
新车,F,0,33,天津,1,1,2710.65,2710.65
新车,F,0,33,天津,1,1,382.5,382.5
新车,F,0,33,天津,1,0,0,0
新车,F,0,33,天津,1,1,595,595
新车,F,0,33,天津,1,0,0,0
新车,F,0,33,重庆,1,0,0,0
新车,F,0,33,重庆,1,0,0,0
新车,F,0,33,重庆,1,0,0,0
新车,F,0,33,重庆,1,2,1670.25,835.125
新车,F,0,33,重庆,1,1,8381,8381
新车,F,0,33,重庆,1,3,620.5,206.8333333
新车,F,0,33,重庆,1,0,0,0
新车,F,0,33,重庆,1,2,3145,1572.5
新车,F,0,33,重庆,1,0,0,0
新车,F,0,33,重庆,1,0,0,0
新车,F,0,33,重庆,1,3,5427.25,1809.083333
新车,F,0,33,重庆,1,1,901,901
新车,F,0,34,北京,1,2,7061,3530.5
新车,F,0,34,北京,1,3,1337.5,445.8333333
新车,F,0,34,北京,1,0,0,0
新车,F,0,34,北京,1,0,0,0
新车,F,0,34,北京,1,2,1530,765
新车,F,0,34,北京,1,1,1343,1343
新车,F,0,34,北京,1,0,0,0
新车,F,0,34,北京,1,0,0,0
新车,F,0,34,北京,1,0,0,0
新车,F,0,34,北京,1,0,0,0
新车,F,0,34,北京,1,0,0,0
新车,F,0,34,北京,1,0,0,0
新车,F,0,34,北京,1,3,8691,2897
新车,F,0,34,北京,1,0,0,0
新车,F,0,34,北京,1,1,3357.5,3357.5
新车,F,0,34,北京,1,5,6400.5,1280.1
新车,F,0,34,北京,1,4,3267.5,816.875
新车,F,0,34,北京,1,0,0,0
新车,F,0,34,北京,1,1,1011.5,1011.5
新车,F,0,34,北京,1,1,350,350
新车,F,0,34,北京,1,1,2632,2632
新车,F,0,34,北京,1,3,1435.75,478.5833333
新车,F,0,34,北京,1,0,0,0
新车,F,0,34,北京,1,1,935,935
新车,F,0,34,北京,1,0,0,0
新车,F,0,34,北京,1,0,0,0
新车,F,0,34,北京,1,0,0,0
新车,F,0,34,北京,1,3,5761.3,1920.433333
新车,F,0,34,北京,1,0,0,0
新车,F,0,34,北京,1,2,3618.45,1809.225
新车,F,0,34,北京,1,2,600,300
新车,F,0,34,北京,1,0,0,0
新车,F,0,34,北京,1,1,4811,4811
新车,F,0,34,北京,1,0,0,0
新车,F,0,34,北京,1,1,1695.75,1695.75
新车,F,0,34,北京,1,0,0,0
新车,F,0,34,北京,1,0,0,0
新车,F,0,34,北京,1,3,2715.75,905.25
新车,F,0,34,北京,1,2,1242.5,621.25
新车,F,0,34,北京,1,2,2282.25,1141.125
新车,F,0,34,上海,1,0,0,0
新车,F,0,34,上海,1,1,1275,1275
新车,F,0,34,上海,1,0,0,0
新车,F,0,34,上海,1,0,0,0
新车,F,0,34,上海,1,0,0,0
新车,F,0,34,上海,1,0,0,0
新车,F,0,34,上海,1,2,1445,722.5
新车,F,0,34,上海,1,0,0,0
新车,F,0,34,上海,1,1,1020,1020
新车,F,0,34,上海,1,0,0,0
新车,F,0,34,上海,1,0,0,0
新车,F,0,34,上海,1,0,0,0
新车,F,0,34,上海,1,0,0,0
新车,F,0,34,上海,1,0,0,0
新车,F,0,34,上海,1,3,2975,991.6666667
新车,F,0,34,上海,1,1,1402.5,1402.5
新车,F,0,34,上海,1,0,0,0
新车,F,0,34,天津,1,0,0,0
新车,F,0,34,天津,1,0,0,0
新车,F,0,34,天津,1,2,930,465
新车,F,0,34,天津,1,0,0,0
新车,F,0,34,天津,1,3,2646.05,882.0166667
新车,F,0,34,天津,1,0,0,0
新车,F,0,34,重庆,1,0,0,0
新车,F,0,34,重庆,1,6,2375.76,395.96
新车,F,0,34,重庆,1,0,0,0
新车,F,0,34,重庆,1,0,0,0
新车,F,0,34,重庆,1,3,8274.75,2758.25
新车,F,0,34,重庆,1,0,0,0
新车,F,0,34,重庆,1,0,0,0
新车,F,0,34,重庆,1,0,0,0
新车,F,0,34,重庆,1,0,0,0
新车,F,0,34,重庆,1,0,0,0
新车,F,0,34,重庆,1,0,0,0
新车,F,0,35,北京,1,0,0,0
新车,F,0,35,北京,1,2,4468.45,2234.225
新车,F,0,35,北京,1,0,0,0
新车,F,0,35,北京,1,0,0,0
新车,F,0,35,北京,1,1,637.5,637.5
新车,F,0,35,北京,1,0,0,0
新车,F,0,35,北京,1,0,0,0
新车,F,0,35,北京,1,1,255,255
新车,F,0,35,北京,1,0,0,0
新车,F,0,35,北京,1,1,928.2,928.2
新车,F,0,35,北京,1,0,0,0
新车,F,0,35,北京,1,1,2232.1,2232.1
新车,F,0,35,北京,1,0,0,0
新车,F,0,35,北京,1,1,7247.1,7247.1
新车,F,0,35,北京,1,0,0,0
新车,F,0,35,北京,1,1,807.5,807.5
新车,F,0,35,北京,1,0,0,0
新车,F,0,35,北京,1,0,0,0
新车,F,0,35,北京,1,2,1402.5,701.25
新车,F,0,35,北京,1,1,255,255
新车,F,0,35,北京,1,0,0,0
新车,F,0,35,北京,1,0,0,0
新车,F,0,35,北京,1,0,0,0
新车,F,0,35,北京,1,0,0,0
新车,F,0,35,北京,1,2,850,425
新车,F,0,35,北京,1,1,3318.7,3318.7
新车,F,0,35,北京,1,0,0,0
新车,F,0,35,北京,1,2,2694.5,1347.25
新车,F,0,35,北京,1,2,2842.4,1421.2
新车,F,0,35,北京,1,0,0,0
新车,F,0,35,北京,1,0,0,0
新车,F,0,35,北京,1,2,1190,595
新车,F,0,35,北京,1,2,4064.87,2032.435
新车,F,0,35,北京,1,0,0,0
新车,F,0,35,上海,1,1,3204.5,3204.5
新车,F,0,35,上海,1,0,0,0
新车,F,0,35,上海,1,0,0,0
新车,F,0,35,上海,1,0,0,0
新车,F,0,35,上海,1,0,0,0
新车,F,0,35,上海,1,1,1003,1003
新车,F,0,35,上海,1,0,0,0
新车,F,0,35,上海,1,0,0,0
新车,F,0,35,上海,1,1,1317.5,1317.5
新车,F,0,35,上海,1,1,1269.9,1269.9
新车,F,0,35,上海,1,0,0,0
新车,F,0,35,上海,1,2,1530,765
新车,F,0,35,上海,1,0,0,0
新车,F,0,35,上海,1,0,0,0
新车,F,0,35,上海,1,0,0,0
新车,F,0,35,上海,1,1,5737.5,5737.5
新车,F,0,35,天津,1,1,3315,3315
新车,F,0,35,天津,1,1,841.5,841.5
新车,F,0,35,天津,1,0,0,0
新车,F,0,35,天津,1,0,0,0
新车,F,0,35,天津,1,0,0,0
新车,F,0,35,天津,1,4,3612.5,903.125
新车,F,0,35,重庆,1,1,425,425
新车,F,0,35,重庆,1,0,0,0
新车,F,0,35,重庆,1,0,0,0
新车,F,0,35,重庆,1,0,0,0
新车,F,0,35,重庆,1,0,0,0
新车,F,0,35,重庆,1,1,382.5,382.5
新车,F,0,35,重庆,1,3,935,311.6666667
新车,F,0,35,重庆,1,0,0,0
新车,F,0,35,重庆,1,1,1304.75,1304.75
新车,F,0,35,重庆,1,0,0,0
新车,F,0,35,重庆,1,0,0,0
新车,F,0,35,重庆,1,3,1215.5,405.1666667
新车,F,0,36,北京,1,0,0,0
新车,F,0,36,北京,1,0,0,0
新车,F,0,36,北京,1,0,0,0
新车,F,0,36,北京,1,2,3782.3,1891.15
新车,F,0,36,北京,1,1,807.5,807.5
新车,F,0,36,北京,1,0,0,0
新车,F,0,36,北京,1,2,1054,527
新车,F,0,36,北京,1,0,0,0
新车,F,0,36,北京,1,0,0,0
新车,F,0,36,北京,1,0,0,0
新车,F,0,36,北京,1,0,0,0
新车,F,0,36,北京,1,2,3194.3,1597.15
新车,F,0,36,北京,1,0,0,0
新车,F,0,36,北京,1,0,0,0
新车,F,0,36,北京,1,1,510,510
新车,F,0,36,北京,1,0,0,0
新车,F,0,36,北京,1,5,5714.55,1142.91
新车,F,0,36,北京,1,3,1619.25,539.75
新车,F,0,36,北京,1,0,0,0
新车,F,0,36,北京,1,1,2975,2975
新车,F,0,36,北京,1,0,0,0
新车,F,0,36,北京,1,2,850,425
新车,F,0,36,北京,1,1,42.5,42.5
新车,F,0,36,北京,1,0,0,0
新车,F,0,36,北京,1,1,1326,1326
新车,F,0,36,北京,1,0,0,0
新车,F,0,36,北京,1,0,0,0
新车,F,0,36,北京,1,2,4340.95,2170.475
新车,F,0,36,上海,1,0,0,0
新车,F,0,36,上海,1,2,2765,1382.5
新车,F,0,36,上海,1,2,2805,1402.5
新车,F,0,36,上海,1,1,731,731
新车,F,0,36,上海,1,0,0,0
新车,F,0,36,上海,1,0,0,0
新车,F,0,36,上海,1,0,0,0
新车,F,0,36,上海,1,0,0,0
新车,F,0,36,上海,1,2,2720,1360
新车,F,0,36,上海,1,0,0,0
新车,F,0,36,上海,1,0,0,0
新车,F,0,36,上海,1,3,3050,1016.666667
新车,F,0,36,上海,1,1,850,850
新车,F,0,36,上海,1,1,1853,1853
新车,F,0,36,上海,1,0,0,0
新车,F,0,36,上海,1,1,3740,3740
新车,F,0,36,上海,1,1,2363,2363
新车,F,0,36,上海,1,0,0,0
新车,F,0,36,天津,1,0,0,0
新车,F,0,36,天津,1,0,0,0
新车,F,0,36,天津,1,1,688.5,688.5
新车,F,0,36,天津,1,2,824.5,412.25
新车,F,0,36,重庆,1,2,850,425
新车,F,0,36,重庆,1,0,0,0
新车,F,0,36,重庆,1,1,1105,1105
新车,F,0,36,重庆,1,0,0,0
新车,F,0,36,重庆,1,2,5854.8,2927.4
新车,F,0,36,重庆,1,0,0,0
新车,F,0,36,重庆,1,0,0,0
新车,F,0,36,重庆,1,2,841.5,420.75
新车,F,0,36,重庆,1,0,0,0
新车,F,0,36,重庆,1,1,637.5,637.5
新车,F,0,36,重庆,1,0,0,0
新车,F,0,37,北京,1,1,1190,1190
新车,F,0,37,北京,1,0,0,0
新车,F,0,37,北京,1,1,1394,1394
新车,F,0,37,北京,1,1,998.75,998.75
新车,F,0,37,北京,1,0,0,0
新车,F,0,37,北京,1,0,0,0
新车,F,0,37,北京,1,1,680,680
新车,F,0,37,北京,1,2,8829.8,4414.9
新车,F,0,37,北京,1,1,1736.55,1736.55
新车,F,0,37,北京,1,1,1317.5,1317.5
新车,F,0,37,北京,1,1,1419.5,1419.5
新车,F,0,37,北京,1,1,1309,1309
新车,F,0,37,北京,1,0,0,0
新车,F,0,37,北京,1,0,0,0
新车,F,0,37,北京,1,0,0,0
新车,F,0,37,北京,1,1,1275,1275
新车,F,0,37,北京,1,0,0,0
新车,F,0,37,北京,1,1,7126.4,7126.4
新车,F,0,37,北京,1,0,0,0
新车,F,0,37,北京,1,2,2322.5,1161.25
新车,F,0,37,北京,1,0,0,0
新车,F,0,37,北京,1,0,0,0
新车,F,0,37,北京,1,2,889.5,444.75
新车,F,0,37,北京,1,0,0,0
新车,F,0,37,北京,1,2,2027.25,1013.625
新车,F,0,37,北京,1,1,1598,1598
新车,F,0,37,北京,1,0,0,0
新车,F,0,37,北京,1,0,0,0
新车,F,0,37,北京,1,0,0,0
新车,F,0,37,北京,1,0,0,0
新车,F,0,37,北京,1,0,0,0
新车,F,0,37,北京,1,0,0,0
新车,F,0,37,北京,1,2,1122,561
新车,F,0,37,北京,1,1,850,850
新车,F,0,37,北京,1,1,2337.5,2337.5
新车,F,0,37,北京,1,0,0,0
新车,F,0,37,北京,1,2,4547.5,2273.75
新车,F,0,37,北京,1,0,0,0
新车,F,0,37,北京,1,0,0,0
新车,F,0,37,北京,1,2,714,357
新车,F,0,37,北京,1,0,0,0
新车,F,0,37,北京,1,2,2125,1062.5
新车,F,0,37,北京,1,0,0,0
新车,F,0,37,上海,1,0,0,0
新车,F,0,37,上海,1,1,935,935
新车,F,0,37,上海,1,2,6375,3187.5
新车,F,0,37,上海,1,2,1232.5,616.25
新车,F,0,37,上海,1,0,0,0
新车,F,0,37,上海,1,4,2401.1,600.275
新车,F,0,37,上海,1,1,490,490
新车,F,0,37,上海,1,0,0,0
新车,F,0,37,上海,1,0,0,0
新车,F,0,37,上海,1,0,0,0
新车,F,0,37,天津,1,1,501.5,501.5
新车,F,0,37,天津,1,0,0,0
新车,F,0,37,天津,1,0,0,0
新车,F,0,37,天津,1,0,0,0
新车,F,0,37,天津,1,1,595,595
新车,F,0,37,天津,1,0,0,0
新车,F,0,37,重庆,1,1,382.5,382.5
新车,F,0,37,重庆,1,0,0,0
新车,F,0,37,重庆,1,1,1700,1700
新车,F,0,37,重庆,1,1,6781.6,6781.6
新车,F,0,37,重庆,1,1,1445,1445
新车,F,0,37,重庆,1,3,2295,765
新车,F,0,37,重庆,1,0,0,0
新车,F,0,37,重庆,1,1,4077.45,4077.45
新车,F,0,37,重庆,1,0,0,0
新车,F,0,37,重庆,1,2,1530,765
新车,F,0,37,重庆,1,1,2686,2686
新车,F,0,37,重庆,1,1,1020,1020
新车,F,0,37,重庆,1,1,595,595
新车,F,0,37,重庆,1,0,0,0
新车,F,0,38,北京,1,0,0,0
新车,F,0,38,北京,1,1,1020,1020
新车,F,0,38,北京,1,0,0,0
新车,F,0,38,北京,1,1,5469.75,5469.75
新车,F,0,38,北京,1,0,0,0
新车,F,0,38,北京,1,0,0,0
新车,F,0,38,北京,1,0,0,0
新车,F,0,38,北京,1,0,0,0
新车,F,0,38,北京,1,1,255,255
新车,F,0,38,北京,1,1,5627,5627
新车,F,0,38,北京,1,1,3081.25,3081.25
新车,F,0,38,北京,1,1,85,85
新车,F,0,38,北京,1,0,0,0
新车,F,0,38,北京,1,0,0,0
新车,F,0,38,北京,1,1,1587.8,1587.8
新车,F,0,38,北京,1,0,0,0
新车,F,0,38,北京,1,0,0,0
新车,F,0,38,北京,1,3,1766.3,588.7666667
新车,F,0,38,北京,1,1,306,306
新车,F,0,38,北京,1,0,0,0
新车,F,0,38,北京,1,0,0,0
新车,F,0,38,北京,1,2,1275,637.5
新车,F,0,38,北京,1,0,0,0
新车,F,0,38,北京,1,0,0,0
新车,F,0,38,北京,1,0,0,0
新车,F,0,38,北京,1,0,0,0
新车,F,0,38,北京,1,2,1020,510
新车,F,0,38,北京,1,0,0,0
新车,F,0,38,北京,1,0,0,0
新车,F,0,38,上海,1,0,0,0
新车,F,0,38,上海,1,0,0,0
新车,F,0,38,上海,1,0,0,0
新车,F,0,38,上海,1,1,1704.25,1704.25
新车,F,0,38,上海,1,1,425,425
新车,F,0,38,上海,1,0,0,0
新车,F,0,38,上海,1,0,0,0
新车,F,0,38,上海,1,1,1445,1445
新车,F,0,38,上海,1,1,1615,1615
新车,F,0,38,上海,1,2,3485,1742.5
新车,F,0,38,上海,1,2,3825,1912.5
新车,F,0,38,上海,1,0,0,0
新车,F,0,38,上海,1,0,0,0
新车,F,0,38,上海,1,2,935,467.5
新车,F,0,38,上海,1,0,0,0
新车,F,0,38,上海,1,0,0,0
新车,F,0,38,天津,1,0,0,0
新车,F,0,38,天津,1,0,0,0
新车,F,0,38,天津,1,1,4250,4250
新车,F,0,38,天津,1,0,0,0
新车,F,0,38,天津,1,1,850,850
新车,F,0,38,天津,1,1,212.5,212.5
新车,F,0,38,重庆,1,2,1470.5,735.25
新车,F,0,38,重庆,1,1,8221.2,8221.2
新车,F,0,38,重庆,1,1,483.65,483.65
新车,F,0,38,重庆,1,0,0,0
新车,F,0,38,重庆,1,0,0,0
新车,F,0,38,重庆,1,0,0,0
新车,F,0,38,重庆,1,0,0,0
新车,F,0,38,重庆,1,1,4220.25,4220.25
新车,F,0,38,重庆,1,1,1190,1190
新车,F,0,38,重庆,1,0,0,0
新车,F,0,38,重庆,1,0,0,0
新车,F,0,38,重庆,1,0,0,0
新车,F,0,39,北京,1,0,0,0
新车,F,0,39,北京,1,0,0,0
新车,F,0,39,北京,1,2,2766.75,1383.375
新车,F,0,39,北京,1,0,0,0
新车,F,0,39,北京,1,2,1496,748
新车,F,0,39,北京,1,0,0,0
新车,F,0,39,北京,1,2,3096.55,1548.275
新车,F,0,39,北京,1,1,850,850
新车,F,0,39,北京,1,0,0,0
新车,F,0,39,北京,1,0,0,0
新车,F,0,39,北京,1,1,1573.35,1573.35
新车,F,0,39,北京,1,1,425,425
新车,F,0,39,北京,1,1,1219.75,1219.75
新车,F,0,39,北京,1,3,3365.15,1121.716667
新车,F,0,39,北京,1,0,0,0
新车,F,0,39,北京,1,3,1117.75,372.5833333
新车,F,0,39,北京,1,0,0,0
新车,F,0,39,北京,1,1,425,425
新车,F,0,39,北京,1,0,0,0
新车,F,0,39,北京,1,0,0,0
新车,F,0,39,北京,1,0,0,0
新车,F,0,39,北京,1,2,5780,2890
新车,F,0,39,北京,1,1,1493.45,1493.45
新车,F,0,39,北京,1,0,0,0
新车,F,0,39,上海,1,1,1105,1105
新车,F,0,39,上海,1,1,850,850
新车,F,0,39,上海,1,2,3145,1572.5
新车,F,0,39,上海,1,0,0,0
新车,F,0,39,上海,1,1,850,850
新车,F,0,39,上海,1,0,0,0
新车,F,0,39,上海,1,0,0,0
新车,F,0,39,上海,1,1,1853,1853
新车,F,0,39,上海,1,1,3383,3383
新车,F,0,39,上海,1,0,0,0
新车,F,0,39,上海,1,1,630,630
新车,F,0,39,天津,1,1,395.25,395.25
新车,F,0,39,天津,1,0,0,0
新车,F,0,39,天津,1,2,1764.6,882.3
新车,F,0,39,天津,1,0,0,0
新车,F,0,39,天津,1,0,0,0
新车,F,0,39,天津,1,0,0,0
新车,F,0,39,天津,1,1,1419.5,1419.5
新车,F,0,39,重庆,1,0,0,0
新车,F,0,39,重庆,1,0,0,0
新车,F,0,39,重庆,1,0,0,0
新车,F,0,39,重庆,1,1,8014.65,8014.65
新车,F,0,39,重庆,1,5,2440,488
新车,F,0,39,重庆,1,0,0,0
新车,F,0,39,重庆,1,1,340,340
新车,F,0,39,重庆,1,1,935,935
新车,F,0,39,重庆,1,0,0,0
新车,F,0,39,重庆,1,0,0,0
新车,F,0,39,重庆,1,0,0,0
新车,F,0,39,重庆,1,0,0,0
新车,F,0,40,北京,1,0,0,0
新车,F,0,40,北京,1,0,0,0
新车,F,0,40,北京,1,0,0,0
新车,F,0,40,北京,1,3,5580.25,1860.083333
新车,F,0,40,北京,1,0,0,0
新车,F,0,40,北京,1,0,0,0
新车,F,0,40,北京,1,0,0,0
新车,F,0,40,北京,1,0,0,0
新车,F,0,40,北京,1,0,0,0
新车,F,0,40,北京,1,0,0,0
新车,F,0,40,北京,1,1,700.4,700.4
新车,F,0,40,北京,1,2,824.5,412.25
新车,F,0,40,北京,1,0,0,0
新车,F,0,40,北京,1,0,0,0
新车,F,0,40,北京,1,0,0,0
新车,F,0,40,北京,1,0,0,0
新车,F,0,40,北京,1,0,0,0
新车,F,0,40,北京,1,0,0,0
新车,F,0,40,北京,1,0,0,0
新车,F,0,40,北京,1,0,0,0
新车,F,0,40,北京,1,0,0,0
新车,F,0,40,北京,1,1,1376.15,1376.15
新车,F,0,40,北京,1,0,0,0
新车,F,0,40,北京,1,0,0,0
新车,F,0,40,北京,1,1,935,935
新车,F,0,40,北京,1,0,0,0
新车,F,0,40,北京,1,1,406,406
新车,F,0,40,上海,1,0,0,0
新车,F,0,40,上海,1,0,0,0
新车,F,0,40,上海,1,0,0,0
新车,F,0,40,上海,1,0,0,0
新车,F,0,40,上海,1,0,0,0
新车,F,0,40,上海,1,0,0,0
新车,F,0,40,上海,1,2,7225,3612.5
新车,F,0,40,上海,1,1,3315,3315
新车,F,0,40,上海,1,0,0,0
新车,F,0,40,上海,1,0,0,0
新车,F,0,40,上海,1,0,0,0
新车,F,0,40,上海,1,0,0,0
新车,F,0,40,天津,1,0,0,0
新车,F,0,40,天津,1,0,0,0
新车,F,0,40,天津,1,0,0,0
新车,F,0,40,天津,1,0,0,0
新车,F,0,40,重庆,1,1,671.5,671.5
新车,F,0,40,重庆,1,3,2210,736.6666667
新车,F,0,40,重庆,1,0,0,0
新车,F,0,40,重庆,1,1,297.5,297.5
新车,F,0,40,重庆,1,1,661.5,661.5
新车,F,0,41,北京,1,1,787.5,787.5
新车,F,0,41,北京,1,2,1436.5,718.25
新车,F,0,41,北京,1,0,0,0
新车,F,0,41,北京,1,1,680,680
新车,F,0,41,北京,1,0,0,0
新车,F,0,41,北京,1,0,0,0
新车,F,0,41,北京,1,1,8275.6,8275.6
新车,F,0,41,北京,1,2,3550.45,1775.225
新车,F,0,41,北京,1,2,2465,1232.5
新车,F,0,41,北京,1,1,1190,1190
新车,F,0,41,北京,1,0,0,0
新车,F,0,41,北京,1,0,0,0
新车,F,0,41,北京,1,0,0,0
新车,F,0,41,北京,1,2,2142,1071
新车,F,0,41,北京,1,1,935,935
新车,F,0,41,北京,1,1,3744.25,3744.25
新车,F,0,41,北京,1,1,765,765
新车,F,0,41,北京,1,0,0,0
新车,F,0,41,北京,1,1,1020,1020
新车,F,0,41,北京,1,2,1235.9,617.95
新车,F,0,41,北京,1,0,0,0
新车,F,0,41,北京,1,0,0,0
新车,F,0,41,北京,1,0,0,0
新车,F,0,41,北京,1,0,0,0
新车,F,0,41,北京,1,2,1377,688.5
新车,F,0,41,北京,1,1,2210,2210
新车,F,0,41,北京,1,0,0,0
新车,F,0,41,北京,1,0,0,0
新车,F,0,41,北京,1,2,1657.5,828.75
新车,F,0,41,北京,1,1,170,170
新车,F,0,41,北京,1,0,0,0
新车,F,0,41,北京,1,0,0,0
新车,F,0,41,北京,1,1,221,221
新车,F,0,41,北京,1,2,2031.5,1015.75
新车,F,0,41,北京,1,2,7301.5,3650.75
新车,F,0,41,北京,1,2,1955,977.5
新车,F,0,41,上海,1,2,6205,3102.5
新车,F,0,41,上海,1,0,0,0
新车,F,0,41,上海,1,0,0,0
新车,F,0,41,上海,1,1,595,595
新车,F,0,41,上海,1,0,0,0
新车,F,0,41,上海,1,0,0,0
新车,F,0,41,上海,1,0,0,0
新车,F,0,41,上海,1,0,0,0
新车,F,0,41,上海,1,0,0,0
新车,F,0,41,上海,1,2,1113.5,556.75
新车,F,0,41,上海,1,1,1997.5,1997.5
新车,F,0,41,天津,1,0,0,0
新车,F,0,41,天津,1,0,0,0
新车,F,0,41,天津,1,1,4195.6,4195.6
新车,F,0,41,天津,1,0,0,0
新车,F,0,41,重庆,1,0,0,0
新车,F,0,41,重庆,1,0,0,0
新车,F,0,41,重庆,1,1,1122,1122
新车,F,0,41,重庆,1,2,4221.95,2110.975
新车,F,0,41,重庆,1,1,850,850
新车,F,0,41,重庆,1,0,0,0
新车,F,0,41,重庆,1,2,688.5,344.25
新车,F,0,41,重庆,1,0,0,0
新车,F,0,41,重庆,1,1,680,680
新车,F,0,41,重庆,1,0,0,0
新车,F,0,41,重庆,1,0,0,0
新车,F,0,41,重庆,1,0,0,0
新车,F,0,41,重庆,1,1,2210,2210
新车,F,0,41,重庆,1,0,0,0
新车,F,0,42,北京,1,0,0,0
